9.468196168757105902e-01
4.274827987502050064e-02
4.025689928945470619e-01
3.601520215362545851e-01
9.886456849654159384e-01
-8.118475659575690173e-01
-6.724071152077732982e-01
5.376890585118216936e-01
1.165691386581275690e-01
-7.912448797272084722e-01
-2.415625538889281110e-01
7.068359363466696355e-01
7.175541856147149566e-02
5.392036430653046608e-02
-1.856924851955776834e-01
9.181896435624767872e-01
5.158709612282086354e-02
-9.220672030904248917e-01
-9.457782514153620923e-01
6.661542731460150524e-01
-3.301385360336070995e-01
-6.075988598985830880e-01
9.851842383662952063e-01
3.171580374746347797e-01
-6.857029843188080509e-01
